GEOID,NAME,B03002_001E,B03002_012E,B03002_004E,pct_hisp,pct_aa
08069000201,"Census Tract 2.01, Larimer County, Colorado",2999,162,47,0.054018006002000664,0.01567189063021007
08069000202,"Census Tract 2.02, Larimer County, Colorado",2253,363,0,0.1611185086551265,0
08069000300,"Census Tract 3, Larimer County, Colorado",2848,41,61,0.014396067415730338,0.021418539325842697
08069000401,"Census Tract 4.01, Larimer County, Colorado",1929,207,0,0.10730948678071539,0
08069000402,"Census Tract 4.02, Larimer County, Colorado",2482,175,31,0.07050765511684126,0.01248992747784045
08069000503,"Census Tract 5.03, Larimer County, Colorado",6364,1038,243,0.16310496543054684,0.03818353236957888
08069000504,"Census Tract 5.04, Larimer County, Colorado",3132,365,23,0.1165389527458493,0.007343550446998723
08069000505,"Census Tract 5.05, Larimer County, Colorado",3787,451,181,0.11909162925798786,0.04779508846052284
08069000506,"Census Tract 5.06, Larimer County, Colorado",3387,387,17,0.11426040744021258,0.005019191024505462
08069000600,"Census Tract 6, Larimer County, Colorado",6701,851,84,0.12699597075063424,0.012535442471272945
08069000700,"Census Tract 7, Larimer County, Colorado",2990,279,0,0.093311036789297655,0
08069000801,"Census Tract 8.01, Larimer County, Colorado",1648,99,3,0.060072815533980584,0.0018203883495145632
08069000802,"Census Tract 8.02, Larimer County, Colorado",1322,121,9,0.09152798789712557,0.00680786686838124
08069000901,"Census Tract 9.01, Larimer County, Colorado",5790,493,82,0.085146804835924,0.014162348877374784
08069000902,"Census Tract 9.02, Larimer County, Colorado",3832,545,17,0.14222338204592902,0.004436325678496869
08069001003,"Census Tract 10.03, Larimer County, Colorado",5268,700,42,0.13287775246772968,0.007972665148063782
08069001004,"Census Tract 10.04, Larimer County, Colorado",3551,248,10,0.0698394818361025,0.0028161081385525205
08069001007,"Census Tract 10.07, Larimer County, Colorado",3518,528,5,0.15008527572484365,0.0014212620807276862
08069001008,"Census Tract 10.08, Larimer County, Colorado",1979,234,7,0.11824153612935827,0.0035371399696816574
08069001009,"Census Tract 10.09, Larimer County, Colorado",5903,430,24,0.07284431644926309,0.004065729290191428
08069001010,"Census Tract 10.10, Larimer County, Colorado",2831,151,0,0.05333804309431296,0
08069001104,"Census Tract 11.04, Larimer County, Colorado",6288,591,144,0.09398854961832061,0.022900763358778626
08069001106,"Census Tract 11.06, Larimer County, Colorado",4874,652,38,0.13377102995486254,0.007796471070988921
08069001107,"Census Tract 11.07, Larimer County, Colorado",5424,435,86,0.08019911504424779,0.015855457227138645
08069001109,"Census Tract 11.09, Larimer County, Colorado",5041,684,60,0.1356873636183297,0.011902400317397342
08069001110,"Census Tract 11.10, Larimer County, Colorado",5626,650,146,0.11553501599715606,0.025950942054745824
08069001111,"Census Tract 11.11, Larimer County, Colorado",2422,320,68,0.13212221304706853,0.028075970272502065
08069001112,"Census Tract 11.12, Larimer County, Colorado",4882,886,0,0.1814829987709955,0
08069001113,"Census Tract 11.13, Larimer County, Colorado",3625,356,0,0.09820689655172414,0
08069001114,"Census Tract 11.14, Larimer County, Colorado",2283,112,19,0.049058256679807274,0.008322382829610162
08069001301,"Census Tract 13.01, Larimer County, Colorado",3659,312,0,0.0852691992347636,0
08069001304,"Census Tract 13.04, Larimer County, Colorado",2674,1760,0,0.6581899775617053,0
08069001305,"Census Tract 13.05, Larimer County, Colorado",2514,528,66,0.2100238663484487,0.026252983293556086
08069001306,"Census Tract 13.06, Larimer County, Colorado",2681,1021,27,0.38082804923535996,0.010070869078701977
08069001307,"Census Tract 13.07, Larimer County, Colorado",4664,710,0,0.15222984562607203,0
08069001308,"Census Tract 13.08, Larimer County, Colorado",5754,682,59,0.11852624261383385,0.010253736531108794
08069001601,"Census Tract 16.01, Larimer County, Colorado",1719,340,0,0.1977894124490983,0
08069001602,"Census Tract 16.02, Larimer County, Colorado",5258,619,174,0.11772537086344617,0.03309243058197033
08069001603,"Census Tract 16.03, Larimer County, Colorado",5799,1623,88,0.27987584066218313,0.01517503017761683
08069001605,"Census Tract 16.05, Larimer County, Colorado",5487,792,138,0.1443411700382723,0.025150355385456534
08069001606,"Census Tract 16.06, Larimer County, Colorado",3076,162,61,0.05266579973992198,0.019830949284785435
08069001607,"Census Tract 16.07, Larimer County, Colorado",3868,395,24,0.10211995863495346,0.0062047569803516025
08069001608,"Census Tract 16.08, Larimer County, Colorado",5852,309,19,0.05280246069719754,0.003246753246753247
08069001704,"Census Tract 17.04, Larimer County, Colorado",9694,1166,41,0.1202805859294409,0.004229420259954611
08069001706,"Census Tract 17.06, Larimer County, Colorado",6940,1052,1,0.1515850144092219,1.4409221902017292e-4
08069001707,"Census Tract 17.07, Larimer County, Colorado",6113,1136,87,0.18583346965483397,0.014231964665467037
08069001708,"Census Tract 17.08, Larimer County, Colorado",4340,800,152,0.18433179723502305,0.035023041474654376
08069001709,"Census Tract 17.09, Larimer County, Colorado",16569,1069,58,0.06451807592492004,0.003500513006216428
08069001804,"Census Tract 18.04, Larimer County, Colorado",3967,426,0,0.10738593395512983,0
08069001806,"Census Tract 18.06, Larimer County, Colorado",7989,658,26,0.08236324946801853,0.0032544749029916136
08069001807,"Census Tract 18.07, Larimer County, Colorado",6046,528,0,0.08733046642408204,0
08069001808,"Census Tract 18.08, Larimer County, Colorado",4881,174,32,0.03564843269821758,0.006556033599672198
08069001809,"Census Tract 18.09, Larimer County, Colorado",11504,1055,99,0.09170723226703756,0.008605702364394993
08069001901,"Census Tract 19.01, Larimer County, Colorado",4676,621,72,0.13280581693755347,0.015397775876817793
08069001902,"Census Tract 19.02, Larimer County, Colorado",4735,640,10,0.1351636747624076,0.0021119324181626186
08069001903,"Census Tract 19.03, Larimer County, Colorado",3725,27,16,0.007248322147651007,0.004295302013422818
08069002005,"Census Tract 20.05, Larimer County, Colorado",5486,999,30,0.18209989063069631,0.005468465184104995
08069002007,"Census Tract 20.07, Larimer County, Colorado",3518,332,11,0.09437180216031836,0.0031267765776009098
08069002008,"Census Tract 20.08, Larimer County, Colorado",4280,479,78,0.11191588785046729,0.01822429906542056
08069002010,"Census Tract 20.10, Larimer County, Colorado",2660,157,11,0.05902255639097744,0.004135338345864661
08069002011,"Census Tract 20.11, Larimer County, Colorado",5213,334,0,0.06407059274889698,0
08069002300,"Census Tract 23, Larimer County, Colorado",3264,177,15,0.05422794117647059,0.004595588235294118
08069002401,"Census Tract 24.01, Larimer County, Colorado",1494,197,0,0.1318607764390897,0
08069002402,"Census Tract 24.02, Larimer County, Colorado",2776,124,0,0.0446685878962536,0
08069002501,"Census Tract 25.01, Larimer County, Colorado",10378,884,49,0.08518018886105222,0.00472152630564656
08069002502,"Census Tract 25.02, Larimer County, Colorado",10945,1362,87,0.12444038373686615,0.007948835084513476
08069002503,"Census Tract 25.03, Larimer County, Colorado",2784,292,11,0.10488505747126436,0.003951149425287357
08069002600,"Census Tract 26, Larimer County, Colorado",7497,213,0,0.028411364545818326,0
08069002700,"Census Tract 27, Larimer County, Colorado",6192,486,3,0.07848837209302326,4.8449612403100775e-4
08069002801,"Census Tract 28.01, Larimer County, Colorado",3565,94,0,0.026367461430575036,0
08069002802,"Census Tract 28.02, Larimer County, Colorado",6192,761,25,0.12290051679586564,0.004037467700258398
08069002803,"Census Tract 28.03, Larimer County, Colorado",64,3,0,0.046875,0
08071000100,"Census Tract 1, Las Animas County, Colorado",3419,1472,9,0.4305352442234571,0.0026323486399532025
08071000200,"Census Tract 2, Las Animas County, Colorado",1989,738,5,0.37104072398190047,0.002513826043237808
08071000300,"Census Tract 3, Las Animas County, Colorado",2118,834,0,0.3937677053824363,0
08071000400,"Census Tract 4, Las Animas County, Colorado",2304,1192,0,0.5173611111111112,0
08071000500,"Census Tract 5, Las Animas County, Colorado",1831,1029,0,0.56198798470781,0
08071000800,"Census Tract 8, Las Animas County, Colorado",2518,698,90,0.27720413026211277,0.035742652899126294
08073961700,"Census Tract 9617, Lincoln County, Colorado",3721,1061,512,0.2851384036549315,0.13759742004837408
08073961800,"Census Tract 9618, Lincoln County, Colorado",1827,142,12,0.07772304324028462,0.006568144499178982
08075965900,"Census Tract 9659, Logan County, Colorado",1144,121,0,0.10576923076923077,0
08075966000,"Census Tract 9660, Logan County, Colorado",2129,352,0,0.16533583842179428,0
08075966100,"Census Tract 9661, Logan County, Colorado",7697,992,75,0.1288813823567624,0.009744056125763284
08075966200,"Census Tract 9662, Logan County, Colorado",3997,993,8,0.24843632724543407,0.0020015011258443832
08075966300,"Census Tract 9663, Logan County, Colorado",4618,743,9,0.16089216110870508,0.0019488956258120397
08075966400,"Census Tract 9664, Logan County, Colorado",2104,242,106,0.1150190114068441,0.05038022813688213
08077000200,"Census Tract 2, Mesa County, Colorado",2030,221,27,0.10886699507389162,0.013300492610837438
08077000300,"Census Tract 3, Mesa County, Colorado",1475,409,0,0.27728813559322035,0
08077000400,"Census Tract 4, Mesa County, Colorado",3600,807,15,0.22416666666666665,0.004166666666666667
08077000500,"Census Tract 5, Mesa County, Colorado",3155,545,58,0.17274167987321712,0.01838351822503962
08077000601,"Census Tract 6.01, Mesa County, Colorado",4477,940,51,0.20996202814384632,0.0113915568461023
08077000602,"Census Tract 6.02, Mesa County, Colorado",4429,758,8,0.1711447279295552,0.001806276811921427
08077000700,"Census Tract 7, Mesa County, Colorado",3945,845,106,0.21419518377693283,0.026869455006337136
08077000800,"Census Tract 8, Mesa County, Colorado",8901,2222,115,0.2496348724862375,0.012919896640826873
08077000900,"Census Tract 9, Mesa County, Colorado",3061,448,123,0.14635739954263313,0.040182946749428294
08077001001,"Census Tract 10.01, Mesa County, Colorado",5458,238,0,0.043605716379626236,0
08077001002,"Census Tract 10.02, Mesa County, Colorado",6584,868,0,0.13183475091130012,0
08077001101,"Census Tract 11.01, Mesa County, Colorado",8356,1553,130,0.18585447582575396,0.015557683101962662
08077001102,"Census Tract 11.02, Mesa County, Colorado",4828,467,52,0.09672742336371168,0.010770505385252692
08077001200,"Census Tract 12, Mesa County, Colorado",2246,96,12,0.0427426536064114,0.005342831700801425
08077001301,"Census Tract 13.01, Mesa County, Colorado",9070,1807,21,0.19922822491730982,0.0023153252480705624
08077001302,"Census Tract 13.02, Mesa County, Colorado",5011,642,25,0.12811814009179803,0.004989024146876871
08077001402,"Census Tract 14.02, Mesa County, Colorado",5780,220,0,0.03806228373702422,0
08077001403,"Census Tract 14.03, Mesa County, Colorado",3423,246,0,0.07186678352322524,0
08077001404,"Census Tract 14.04, Mesa County, Colorado",5049,307,0,0.06080411962764904,0
08077001501,"Census Tract 15.01, Mesa County, Colorado",13174,1960,19,0.1487778958554729,0.001442234704721421
08077001502,"Census Tract 15.02, Mesa County, Colorado",7489,510,0,0.0680998798237415,0
08077001600,"Census Tract 16, Mesa County, Colorado",3835,232,0,0.06049543676662321,0
08077001702,"Census Tract 17.02, Mesa County, Colorado",4707,347,0,0.07371999150201827,0
08077001703,"Census Tract 17.03, Mesa County, Colorado",4264,761,0,0.17847091932457787,0
08077001705,"Census Tract 17.05, Mesa County, Colorado",5586,1174,60,0.21016827783745076,0.010741138560687433
08077001706,"Census Tract 17.06, Mesa County, Colorado",6181,1436,0,0.23232486652645204,0
08077001707,"Census Tract 17.07, Mesa County, Colorado",5595,1153,50,0.20607685433422698,0.008936550491510277
08077001800,"Census Tract 18, Mesa County, Colorado",3087,241,54,0.07806932296728215,0.01749271137026239
08077001900,"Census Tract 19, Mesa County, Colorado",5202,176,5,0.03383314109957709,9.611687812379854e-4
08079973600,"Census Tract 9736, Mineral County, Colorado",823,79,16,0.0959902794653706,0.019441069258809233
08081000300,"Census Tract 3, Moffat County, Colorado",2812,14,54,0.004978662873399715,0.019203413940256046
08081000400,"Census Tract 4, Moffat County, Colorado",4655,1206,45,0.2590762620837809,0.00966702470461869
08081000500,"Census Tract 5, Moffat County, Colorado",4234,618,32,0.14596126594237127,0.007557864903164856
08081000600,"Census Tract 6, Moffat County, Colorado",1359,145,0,0.10669610007358352,0
08083941100,"Census Tract 9411, Montezuma County, Colorado",1655,25,13,0.015105740181268883,0.00785498489425982
08083969000,"Census Tract 9690, Montezuma County, Colorado",3293,346,2,0.1050713634983298,6.073489219556636e-4
08083969100,"Census Tract 9691, Montezuma County, Colorado",3993,397,14,0.09942399198597546,0.003506135737540696
08083969200,"Census Tract 9692, Montezuma County, Colorado",2755,281,0,0.10199637023593466,0
08083969300,"Census Tract 9693, Montezuma County, Colorado",5450,921,10,0.1689908256880734,0.001834862385321101
08083969400,"Census Tract 9694, Montezuma County, Colorado",3872,628,0,0.1621900826446281,0
08083969600,"Census Tract 9696, Montezuma County, Colorado",4891,624,5,0.12758127172357392,0.0010222858311183807
08085966100,"Census Tract 9661, Montrose County, Colorado",2237,77,15,0.03442109968708091,0.006705409029950827
08085966201,"Census Tract 9662.01, Montrose County, Colorado",2419,199,0,0.08226539892517569,0
08085966202,"Census Tract 9662.02, Montrose County, Colorado",4632,1778,0,0.38385146804835923,0
08085966300,"Census Tract 9663, Montrose County, Colorado",6190,1887,5,0.3048465266558966,8.077544426494346e-4
08085966400,"Census Tract 9664, Montrose County, Colorado",6277,1077,17,0.17157877967181775,0.002708300143380596
08085966501,"Census Tract 9665.01, Montrose County, Colorado",2852,173,0,0.060659186535764374,0
08085966502,"Census Tract 9665.02, Montrose County, Colorado",3805,491,0,0.1290407358738502,0
08085966503,"Census Tract 9665.03, Montrose County, Colorado",3534,1069,0,0.3024900962082626,0
08085966601,"Census Tract 9666.01, Montrose County, Colorado",4755,1633,29,0.3434279705573081,0.006098843322818086
08085966602,"Census Tract 9666.02, Montrose County, Colorado",4567,92,80,0.02014451499890519,0.01751696956426538
08087000100,"Census Tract 1, Morgan County, Colorado",2730,478,122,0.17509157509157508,0.04468864468864469
08087000200,"Census Tract 2, Morgan County, Colorado",2874,626,0,0.21781489213639527,0
08087000300,"Census Tract 3, Morgan County, Colorado",2025,981,0,0.48444444444444446,0
08087000400,"Census Tract 4, Morgan County, Colorado",3962,1655,156,0.4177183240787481,0.03937405350832913
08087000500,"Census Tract 5, Morgan County, Colorado",2468,1107,199,0.4485413290113452,0.0806320907617504
08087000600,"Census Tract 6, Morgan County, Colorado",6684,3183,399,0.4762118491921005,0.059694793536804305
08087000700,"Census Tract 7, Morgan County, Colorado",5928,1831,29,0.3088731443994602,0.004892037786774629
08087000800,"Census Tract 8, Morgan County, Colorado",1586,286,0,0.18032786885245902,0
08089968000,"Census Tract 9680, Otero County, Colorado",1631,299,0,0.18332311465358675,0
08089968100,"Census Tract 9681, Otero County, Colorado",2576,1709,37,0.6634316770186336,0.01436335403726708
08089968200,"Census Tract 9682, Otero County, Colorado",2802,1295,13,0.46216987865810133,0.0046395431834403995
08089968300,"Census Tract 9683, Otero County, Colorado",3797,1243,150,0.32736370819067684,0.03950487226757967
08089968400,"Census Tract 9684, Otero County, Colorado",1091,393,16,0.3602199816681943,0.01466544454628781
08089968500,"Census Tract 9685, Otero County, Colorado",1676,246,8,0.1467780429594272,0.00477326968973747
08089968600,"Census Tract 9686, Otero County, Colorado",4752,2452,24,0.515993265993266,0.005050505050505051
08091967600,"Census Tract 9676, Ouray County, Colorado",4722,201,0,0.042566709021601014,0
08093000100,"Census Tract 1, Park County, Colorado",6236,568,0,0.09108402822322001,0
08093000200,"Census Tract 2, Park County, Colorado",3937,90,0,0.02286004572009144,0
08093000300,"Census Tract 3, Park County, Colorado",3161,190,24,0.06010756089844986,0.007592534008225245
08093000400,"Census Tract 4, Park County, Colorado",1488,106,0,0.07123655913978495,0
08093000500,"Census Tract 5, Park County, Colorado",2570,97,0,0.0377431906614786,0
08095967600,"Census Tract 9676, Phillips County, Colorado",3044,916,8,0.3009198423127464,0.002628120893561104
08095967700,"Census Tract 9677, Phillips County, Colorado",1274,28,0,0.02197802197802198,0
08097000100,"Census Tract 1, Pitkin County, Colorado",7558,942,92,0.12463614712887007,0.012172532415983064
08097000401,"Census Tract 4.01, Pitkin County, Colorado",4645,250,156,0.05382131324004306,0.03358449946178687
08097000402,"Census Tract 4.02, Pitkin County, Colorado",3111,345,18,0.11089681774349083,0.0057859209257473485
08097000500,"Census Tract 5, Pitkin County, Colorado",2595,240,0,0.09248554913294797,0
08099000100,"Census Tract 1, Prowers County, Colorado",1307,130,0,0.09946442234123948,0
08099000200,"Census Tract 2, Prowers County, Colorado",2539,1461,25,0.5754233950374164,0.009846396218983852
08099000300,"Census Tract 3, Prowers County, Colorado",4569,1244,106,0.2722696432479755,0.023199824906981834
08099000600,"Census Tract 6, Prowers County, Colorado",1427,680,0,0.47652417659425367,0
08099000700,"Census Tract 7, Prowers County, Colorado",2210,1017,3,0.4601809954751131,0.0013574660633484162
08101000100,"Census Tract 1, Pueblo County, Colorado",2640,958,0,0.36287878787878786,0
08101000200,"Census Tract 2, Pueblo County, Colorado",2009,1388,40,0.6908909905425585,0.019910403185664508
08101000300,"Census Tract 3, Pueblo County, Colorado",1954,518,278,0.26509723643807576,0.14227226202661208
08101000400,"Census Tract 4, Pueblo County, Colorado",2777,1279,27,0.4605689593086064,0.009722722362261434
08101000500,"Census Tract 5, Pueblo County, Colorado",2010,610,0,0.3034825870646766,0
08101000600,"Census Tract 6, Pueblo County, Colorado",1896,1012,25,0.5337552742616034,0.013185654008438819
08101000800,"Census Tract 8, Pueblo County, Colorado",3264,2194,27,0.6721813725490197,0.008272058823529412
08101000902,"Census Tract 9.02, Pueblo County, Colorado",5990,3333,76,0.5564273789649415,0.012687813021702838
08101000903,"Census Tract 9.03, Pueblo County, Colorado",597,57,26,0.09547738693467336,0.04355108877721943
08101000904,"Census Tract 9.04, Pueblo County, Colorado",4035,1944,3,0.4817843866171004,7.434944237918215e-4
08101000905,"Census Tract 9.05, Pueblo County, Colorado",2227,1067,132,0.4791198922317018,0.05927256398742703
08101001000,"Census Tract 10, Pueblo County, Colorado",5227,3599,46,0.6885402716663478,0.008800459154390664
08101001100,"Census Tract 11, Pueblo County, Colorado",2254,1631,9,0.7236024844720497,0.003992901508429458
08101001200,"Census Tract 12, Pueblo County, Colorado",2195,1641,52,0.7476082004555809,0.02369020501138952
08101001400,"Census Tract 14, Pueblo County, Colorado",1435,849,48,0.5916376306620209,0.033449477351916376
08101001500,"Census Tract 15, Pueblo County, Colorado",2270,970,32,0.42731277533039647,0.014096916299559472
08101001600,"Census Tract 16, Pueblo County, Colorado",1744,490,2,0.2809633027522936,0.0011467889908256881
08101001700,"Census Tract 17, Pueblo County, Colorado",4513,2008,45,0.4449368491025925,0.009971194327498338
08101001800,"Census Tract 18, Pueblo County, Colorado",2192,792,17,0.3613138686131387,0.007755474452554745
08101001900,"Census Tract 19, Pueblo County, Colorado",1547,609,56,0.3936651583710407,0.03619909502262444
08101002000,"Census Tract 20, Pueblo County, Colorado",3047,1785,186,0.585822120118149,0.06104364949130292
08101002100,"Census Tract 21, Pueblo County, Colorado",1340,1039,68,0.7753731343283582,0.050746268656716415
08101002200,"Census Tract 22, Pueblo County, Colorado",1493,684,71,0.4581379772270596,0.047555257870060284
08101002300,"Census Tract 23, Pueblo County, Colorado",3628,2172,55,0.5986769570011026,0.01515986769570011
08101002400,"Census Tract 24, Pueblo County, Colorado",1719,933,24,0.5427574171029669,0.013961605584642234
08101002500,"Census Tract 25, Pueblo County, Colorado",2801,1288,88,0.45983577293823635,0.03141735094609068
08101002600,"Census Tract 26, Pueblo County, Colorado",4158,2446,102,0.5882635882635883,0.024531024531024532
08101002700,"Census Tract 27, Pueblo County, Colorado",5378,3040,43,0.5652658981033841,0.007995537374488658
08101002801,"Census Tract 28.01, Pueblo County, Colorado",5419,2842,27,0.5244510057206127,0.004982469090238051
08101002802,"Census Tract 28.02, Pueblo County, Colorado",3521,1388,205,0.3942061914228912,0.05822209599545584
08101002804,"Census Tract 28.04, Pueblo County, Colorado",4463,826,0,0.18507730226305175,0
08101002806,"Census Tract 28.06, Pueblo County, Colorado",4500,1233,24,0.274,0.005333333333333333
08101002807,"Census Tract 28.07, Pueblo County, Colorado",4708,2427,7,0.5155055225148684,0.0014868309260832626
08101002808,"Census Tract 28.08, Pueblo County, Colorado",3381,1279,0,0.378290446613428,0
08101002901,"Census Tract 29.01, Pueblo County, Colorado",3030,1734,217,0.5722772277227722,0.07161716171617162
08101002903,"Census Tract 29.03, Pueblo County, Colorado",7168,3479,229,0.4853515625,0.031947544642857144
08101002906,"Census Tract 29.06, Pueblo County, Colorado",4414,962,8,0.2179429089261441,0.0018124150430448573
08101002911,"Census Tract 29.11, Pueblo County, Colorado",2820,664,16,0.23546099290780143,0.005673758865248227
08101002912,"Census Tract 29.12, Pueblo County, Colorado",1691,547,22,0.3234772324068598,0.013010053222945003
08101002913,"Census Tract 29.13, Pueblo County, Colorado",3199,572,16,0.17880587683651142,0.005001562988433885
08101002914,"Census Tract 29.14, Pueblo County, Colorado",3469,1109,39,0.3196886710867685,0.011242432977803401
08101002915,"Census Tract 29.15, Pueblo County, Colorado",2550,642,0,0.25176470588235295,0
08101002916,"Census Tract 29.16, Pueblo County, Colorado",3148,947,26,0.3008259212198221,0.008259212198221092
08101002917,"Census Tract 29.17, Pueblo County, Colorado",3189,799,0,0.2505487613671997,0
08101002918,"Census Tract 29.18, Pueblo County, Colorado",7491,1958,138,0.26138032305433184,0.0184221065278334
08101003001,"Census Tract 30.01, Pueblo County, Colorado",1168,254,0,0.21746575342465754,0
08101003004,"Census Tract 30.04, Pueblo County, Colorado",3057,718,109,0.23487078835459602,0.035655871769708865
08101003103,"Census Tract 31.03, Pueblo County, Colorado",1814,1014,36,0.5589856670341786,0.019845644983461964
08101003104,"Census Tract 31.04, Pueblo County, Colorado",2115,688,0,0.3252955082742317,0
08101003105,"Census Tract 31.05, Pueblo County, Colorado",3385,973,0,0.28744460856720827,0
08101003106,"Census Tract 31.06, Pueblo County, Colorado",1252,343,0,0.273961661341853,0
08101003200,"Census Tract 32, Pueblo County, Colorado",3427,1074,0,0.31339363875109427,0
08101003500,"Census Tract 35, Pueblo County, Colorado",1774,701,35,0.395152198421646,0.019729425028184894
08101003600,"Census Tract 36, Pueblo County, Colorado",2192,1128,63,0.5145985401459854,0.02874087591240876
08101980100,"Census Tract 9801, Pueblo County, Colorado",0,0,0,NaN,NaN
08103951100,"Census Tract 9511, Rio Blanco County, Colorado",3818,382,2,0.1000523834468308,5.238344683080147e-4
08103951200,"Census Tract 9512, Rio Blanco County, Colorado",2647,268,23,0.10124669437098602,0.008689081979599547
08105976700,"Census Tract 9767, Rio Grande County, Colorado",5087,3224,8,0.6337723609199921,0.001572636131315117
08105976800,"Census Tract 9768, Rio Grande County, Colorado",1747,929,37,0.5317687464224384,0.021179164281625643
08105977000,"Census Tract 9770, Rio Grande County, Colorado",4517,893,0,0.19769758689395617,0
08107000100,"Census Tract 1, Routt County, Colorado",2155,55,7,0.025522041763341066,0.0032482598607888632
08107000200,"Census Tract 2, Routt County, Colorado",2031,231,7,0.1137370753323486,0.0034465780403741997
08107000300,"Census Tract 3, Routt County, Colorado",2210,78,12,0.03529411764705882,0.005429864253393665
08107000400,"Census Tract 4, Routt County, Colorado",3985,617,0,0.1548306148055207,0
08107000500,"Census Tract 5, Routt County, Colorado",4255,163,52,0.03830787309048179,0.012220916568742655
08107000600,"Census Tract 6, Routt County, Colorado",3044,218,0,0.07161629434954007,0
08107000700,"Census Tract 7, Routt County, Colorado",5076,217,112,0.042750197005516154,0.02206461780929866
08107000800,"Census Tract 8, Routt County, Colorado",2118,161,3,0.07601510859301228,0.00141643059490085
08109977600,"Census Tract 9776, Saguache County, Colorado",3239,269,0,0.08305032417412782,0
08109977700,"Census Tract 9777, Saguache County, Colorado",3229,2097,0,0.6494270672034685,0
08111972600,"Census Tract 9726, San Juan County, Colorado",544,48,0,0.08823529411764706,0
08113968101,"Census Tract 9681.01, San Miguel County, Colorado",1826,376,0,0.2059145673603505,0
08113968102,"Census Tract 9681.02, San Miguel County, Colorado",2074,230,15,0.11089681774349083,0.007232401157184185
08113968103,"Census Tract 9681.03, San Miguel County, Colorado",2200,49,1,0.022272727272727274,4.5454545454545455e-4
08113968200,"Census Tract 9682, San Miguel County, Colorado",1868,165,0,0.08832976445396146,0
08115968300,"Census Tract 9683, Sedgwick County, Colorado",2350,319,30,0.13574468085106384,0.01276595744680851
08117000100,"Census Tract 1, Summit County, Colorado",8408,1470,225,0.1748334919124643,0.02676022835394862
08117000200,"Census Tract 2, Summit County, Colorado",7561,2346,22,0.3102764184631662,0.002909668033328925
08117000300,"Census Tract 3, Summit County, Colorado",4340,180,0,0.041474654377880185,0
08117000401,"Census Tract 4.01, Summit County, Colorado",4275,322,3,0.07532163742690058,7.017543859649122e-4
08117000402,"Census Tract 4.02, Summit County, Colorado",5845,34,11,0.005816937553464499,0.001881950384944397
08119010103,"Census Tract 101.03, Teller County, Colorado",7924,281,70,0.03546188793538617,0.0088339222614841
08119010104,"Census Tract 101.04, Teller County, Colorado",2160,38,13,0.017592592592592594,0.0060185185185185185
08119010105,"Census Tract 101.05, Teller County, Colorado",6033,371,44,0.06149511022708437,0.0072932206199237525
08119010106,"Census Tract 101.06, Teller County, Colorado",4998,413,59,0.08263305322128851,0.011804721888755502
08119010201,"Census Tract 102.01, Teller County, Colorado",2388,415,5,0.173785594639866,0.0020938023450586263
08119010202,"Census Tract 102.02, Teller County, Colorado",610,14,0,0.022950819672131147,0
08121924100,"Census Tract 9241, Washington County, Colorado",1965,60,9,0.030534351145038167,0.004580152671755725
08121924200,"Census Tract 9242, Washington County, Colorado",2875,414,44,0.144,0.015304347826086957
08123000100,"Census Tract 1, Weld County, Colorado",2836,1378,68,0.48589562764456984,0.023977433004231313
08123000200,"Census Tract 2, Weld County, Colorado",3875,1269,148,0.32748387096774195,0.03819354838709677
08123000300,"Census Tract 3, Weld County, Colorado",2419,357,164,0.14758164530797852,0.06779661016949153
08123000401,"Census Tract 4.01, Weld County, Colorado",3302,628,172,0.1901877649909146,0.05208964264082374
08123000402,"Census Tract 4.02, Weld County, Colorado",4028,1298,336,0.32224428997020854,0.08341608738828203
08123000501,"Census Tract 5.01, Weld County, Colorado",3561,3050,109,0.8565009828699803,0.030609379387812413
08123000502,"Census Tract 5.02, Weld County, Colorado",3753,2642,56,0.7039701572075673,0.014921396216360246
08123000600,"Census Tract 6, Weld County, Colorado",2123,1313,83,0.6184644371172868,0.039095619406500234
08123000701,"Census Tract 7.01, Weld County, Colorado",1557,1100,0,0.7064868336544637,0
08123000703,"Census Tract 7.03, Weld County, Colorado",6841,4564,249,0.6671539248647859,0.036398187399503
08123000704,"Census Tract 7.04, Weld County, Colorado",1127,634,0,0.5625554569653949,0
08123000705,"Census Tract 7.05, Weld County, Colorado",1402,338,0,0.24108416547788872,0
08123000800,"Census Tract 8, Weld County, Colorado",3099,1109,131,0.35785737334624074,0.04227170054856405
08123000900,"Census Tract 9, Weld County, Colorado",3438,1339,15,0.38947062245491565,0.004363001745200698
08123001003,"Census Tract 10.03, Weld County, Colorado",4887,3177,304,0.6500920810313076,0.06220585226110088
08123001004,"Census Tract 10.04, Weld County, Colorado",4470,2281,150,0.5102908277404922,0.03355704697986577
08123001005,"Census Tract 10.05, Weld County, Colorado",7386,3563,0,0.4823991334958029,0
08123001006,"Census Tract 10.06, Weld County, Colorado",5111,2534,13,0.4957933868127568,0.002543533555077284
08123001100,"Census Tract 11, Weld County, Colorado",4571,1539,15,0.33668781448260776,0.003281557646029315
08123001201,"Census Tract 12.01, Weld County, Colorado",4141,1236,41,0.29847862835063993,0.009900990099009901
08123001202,"Census Tract 12.02, Weld County, Colorado",2792,517,164,0.18517191977077363,0.05873925501432665
08123001300,"Census Tract 13, Weld County, Colorado",7625,4140,54,0.5429508196721311,0.007081967213114754
08123001404,"Census Tract 14.04, Weld County, Colorado",3207,1067,0,0.3327096975366386,0
